f_1,f_2,f_3,f_4,f_5,f_6,f_7,e_1,e_2,e_3,e_4,t,y,y_obs
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3198403648802735,-0.280250422652073,-0.959926924616314,0.3198403648802735,0.07076109898424802,0.06896551724137871
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6356898517673885,0.3602781521523707,0.9328449244551171,0.6356898517673885,0.7998798672311536,0.8017241379310276
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.09350057012542755,-0.9993021786612238,-0.03735178339693896,0.09350057012542755,0.9289831216414063,0.9224137931034404
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5205245153933863,0.7792602374623473,0.6267004725625521,0.5205245153933863,0.8631165466906752,0.862068965517234
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.550741163055872,0.6722736238548385,-0.7403027587879728,0.550741163055872,0.5044437372627668,0.4999999999999957
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.850057012542759,-0.9958305073549115,0.09122280757167718,0.850057012542759,0.1481234743500066,0.13793103448275743
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.36374002280501694,-0.6151331062711847,0.7884232756388941,0.36374002280501694,0.18515575008090893,0.18103448275861914
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4122006841505129,0.9820642502869739,-0.18854656800982647,0.4122006841505129,0.8536331558587252,0.8534482758620616
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8118586088939562,0.2452465994149094,-0.969460729207441,0.8118586088939562,0.4678139160352389,0.456896551724134
0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6288483466362597,0.026487697650260343,0.9996491393850089,0.6288483466362597,0.1910328656613658,0.18965517241379148
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.24572405929304433,-0.27651676534227565,0.9610090938615748,0.24572405929304433,0.8632539494480083,0.8534482758620616
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8511972633979471,-0.9890144798201947,0.14781866832707322,0.8511972633979471,0.8079790174385001,0.7931034482758552
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.7405929304446974,-0.6205668051844071,0.7841535820891327,0.7405929304446974,0.5546323929183671,0.5689655172413745
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5410490307867728,0.9397445513766527,-0.34187743148370253,0.5410490307867728,0.49793482490289565,0.508620689655168
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5627137970353475,0.13820028412111124,-0.9904043020246045,0.5627137970353475,0.7371464460926489,0.7413793103448212
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.005131128848346634,0.2537512146915578,0.967269518305296,0.005131128848346634,0.31015601035909585,0.3017241379310319
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7069555302166473,-0.7105343633208849,-0.7036625032927255,0.7069555302166473,0.8916049942331163,0.8793103448275786
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.18072976054732032,0.37860620390822003,-0.9255578546812767,0.18072976054732032,0.3415243216896289,0.33620689655172126
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.30387685290763955,0.49176934291490587,-0.8707255097727651,0.30387685290763955,0.8538571341863255,0.8448275862068894
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.175942453526445,0.18103448275861914
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17274800456100334,0.7085051616962412,-0.7057056297421632,0.17274800456100334,0.4180087085305517,0.4224137931034447
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5610034207525653,0.2222902299746025,-0.9749805401431552,0.5610034207525653,0.6313727209916538,0.6293103448275809
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.019954389965792463,0.8402366374301573,0.5422198752536302,0.019954389965792463,0.01598552539766096,0.02586206896551702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45153933865450374,-0.552881471966485,-0.8332599102057969,0.45153933865450374,0.5119460558929696,0.4999999999999957
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4116305587229188,0.9870392926516405,-0.1604787673237471,0.4116305587229188,0.5538437324488393,0.5431034482758574
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8557582668186997,-0.9299893274603646,0.3675865215290391,0.8557582668186997,0.7535602002458772,0.7499999999999936
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7708095781071832,0.7455548871237581,0.6664442289388367,0.7708095781071832,0.25818695984766754,0.26724137931034253
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24515393386545029,-0.3037954991275517,0.9527372642601117,0.24515393386545029,0.1866159317831621,0.18103448275861914
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09692132269099196,-0.991078506385532,0.13327938392948457,0.09692132269099196,0.44106359998505196,0.4396551724137893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17274800456100334,0.7085051616962412,-0.7057056297421632,0.17274800456100334,0.44388030146559626,0.431034482758617
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9059293044469778,0.9672512933564591,0.25382067587227264,0.9059293044469778,0.25880883816748107,0.26724137931034253
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7833523375142527,0.9947728058544846,0.10211299982076522,0.7833523375142527,0.9153097976611306,0.913793103448268
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7063854047890532,-0.6901896123562107,-0.7236285642479737,0.7063854047890532,0.5026622526541933,0.508620689655168
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2816419612314708,0.9984840924017455,0.05504105032303234,0.2816419612314708,0.98266436127752,0.9913793103448191
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33580387685290747,-0.8830069450624424,-0.4693599204997085,0.33580387685290747,0.5586266207887585,0.5689655172413745
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6710376282782209,0.8445036989779864,-0.5355497198323406,0.6710376282782209,0.9320553900311195,0.9310344827586127
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9515393386545035,-0.4377342622383299,-0.8991043964204962,0.9515393386545035,0.3762509212851407,0.3879310344827553
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8779931584948684,-0.08254519708721976,0.9965873220334642,0.8779931584948684,0.9642511583320382,0.9741379310344744
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8523375142531352,-0.978984600593131,0.20393418497522237,0.8523375142531352,0.6116886840432642,0.6120689655172361
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.8311857969702096,0.8189655172413723
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4469783352337512,-0.3501846105615565,-0.9366807025480193,0.4469783352337512,0.09233239165841456,0.07758620689655106
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.8621165001243061,0.862068965517234
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.45324971493728594,-0.6220335357315394,-0.7829906004706058,0.45324971493728594,0.2735985489665218,0.2586206896551702
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5553021664766246,0.487501210970195,-0.8731223106201061,0.5553021664766246,0.09964696459661795,0.0862068965517234
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6710376282782209,0.8445036989779864,-0.5355497198323406,0.6710376282782209,0.9660909899495738,0.9655172413793021
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6305587229190419,0.11177554198900935,0.9937334794667346,0.6305587229190419,0.8640712913993168,0.862068965517234
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.307867730900798,0.3094139931603835,-0.9509274319508016,0.307867730900798,0.33477133216123783,0.32758620689654894
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.45324971493728594,-0.6220335357315394,-0.7829906004706058,0.45324971493728594,1.005312743307984,0.9913793103448191
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8996579247434431,0.8417945218260287,0.5397980946832691,0.8996579247434431,0.5420170257813014,0.5431034482758574
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.33979475484606597,-0.958523120528468,-0.28501478455050083,0.33979475484606597,0.037111509039948934,0.02586206896551702
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.40877993158494846,0.9998261994970584,-0.01864325076988786,0.40877993158494846,0.6059434136630178,0.6120689655172361
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.37514253135689835,-0.09229780304828657,0.9957314475060329,0.37514253135689835,0.8671273380994207,0.862068965517234
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6921322690992014,-0.04907454629868496,-0.9987951185831749,0.6921322690992014,0.9797345438650138,0.9741379310344744
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.18472063854047882,0.187627346642737,-0.98224028566935,0.18472063854047882,0.17132228439160613,0.18103448275861914
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11345496009122001,-0.5732258395378326,0.8193974230409484,0.11345496009122001,0.9134759869229037,0.913793103448268
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.05701254275940704,0.28687729110488874,-0.9579673375686257,0.05701254275940704,0.20419961095209338,0.1982758620689638
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9503990877993154,-0.3857905798928956,-0.9225863799481885,0.9503990877993154,0.5847112645456387,0.5775862068965467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45153933865450374,-0.552881471966485,-0.8332599102057969,0.45153933865450374,0.5119460558929696,0.508620689655168
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7548460661345492,0.0431780359383363,0.9990673937290256,0.7548460661345492,0.5651089920940293,0.5689655172413745
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.45153933865450374,-0.552881471966485,-0.8332599102057969,0.45153933865450374,0.5644699497877883,0.5775862068965467
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8551881413911055,-0.9400885969340179,0.34093024200652805,0.8551881413911055,0.812931743214574,0.8103448275862
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3848346636259975,0.3822012796772055,0.9240790993270579,0.3848346636259975,0.49314284188778,0.48275862068965103
0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.08950969213226906,-0.9720691580473273,-0.23469459297810957,0.08950969213226906,0.43086039935942955,0.4396551724137893
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3289623717217786,-0.6744026010574804,-0.7383638206784681,0.3289623717217786,0.08570332156384539,0.09482758620689574
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0883694412770809,-0.9571164765872052,-0.2897033832134067,0.0883694412770809,0.4618671648023313,0.4482758620689617
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.32839224629418456,-0.653083458365869,-0.7572859409819228,0.32839224629418456,0.06975471806686004,0.06896551724137871
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.24914481185860876,-0.10891353889670488,0.9940512265698361,0.24914481185860876,0.8501202932605783,0.8448275862068894
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.30501710376282765,0.44135494185376073,-0.8973326112993237,0.30501710376282765,0.8082990611870209,0.8017241379310276
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1482326111744583,0.9037477478764785,0.4280654251492322,0.1482326111744583,0.620455965167836,0.6206896551724085
0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.24116305587229178,-0.4866210852844388,0.8736131405585625,0.24116305587229178,0.9358622711589166,0.9310344827586127
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.11288483466362594,-0.5963477534597702,0.8027262029755133,0.11288483466362594,0.7099138264436498,0.7241379310344765
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6710376282782209,0.8445036989779864,-0.5355497198323406,0.6710376282782209,0.9982743235849216,0.9913793103448191
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5627137970353475,0.13820028412111124,-0.9904043020246045,0.5627137970353475,0.3072092392354775,0.31034482758620424
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4561003420752563,-0.7269490924901797,-0.6866913549242514,0.4561003420752563,0.9665268663024024,0.9655172413793021
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.28050171037628263,0.9937254500472337,0.11184690397334422,0.28050171037628263,0.29783966681600355,0.3017241379310319
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8517673888255411,-0.9843994783263017,0.175947910106671,0.8517673888255411,-0.001963583004212399,0.008620689655172339
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3848346636259975,0.3822012796772055,0.9240790993270579,0.3848346636259975,0.6643444814946362,0.6724137931034425
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3124287343215506,0.08641862381285541,-0.9962589128626614,0.3124287343215506,0.09761496780077314,0.0862068965517234
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10889395667046745,-0.7436327134749571,0.6685883542583376,0.10889395667046745,0.9366720748155826,0.939655172413785
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7725199543899653,0.7997543280341286,0.6003274229873891,0.7725199543899653,0.37956318878789513,0.37931034482758297
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6402508551881411,0.5618464949146109,0.8272415101723113,0.6402508551881411,0.43646932615410017,0.431034482758617
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.882554161915621,0.14489905052134414,0.989446443804824,0.882554161915621,0.9352137381446743,0.9224137931034404
1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07753705815279358,-0.6707801973834654,-0.741656205258339,0.07753705815279358,-0.002277594609274458,0.008620689655172339
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5313568985176736,0.9908078722893324,0.13527660629053986,0.5313568985176736,0.5730650025039098,0.5775862068965467
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7035347776510829,-0.580399908708904,-0.8143315946042472,0.7035347776510829,0.1466132285515611,0.15517241379310212
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2810718358038767,0.9965096294107889,0.08347789223244712,0.2810718358038767,0.0714434193267598,0.06896551724137871
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8204104903078673,-0.17885249708590853,-0.9838758988236956,0.8204104903078673,0.9213128276494851,0.9224137931034404
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1733181299885974,0.6881030011185887,-0.725613023485378,0.1733181299885974,0.6241641087132271,0.6120689655172361
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2816419612314708,0.9984840924017455,0.05504105032303234,0.2816419612314708,0.749428067806317,0.7499999999999936
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9144811858608889,0.985420908239634,-0.1701341635421141,0.9144811858608889,0.13400064652481625,0.12068965517241276
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7702394526795892,0.726256718697276,0.6874235801505982,0.7702394526795892,0.3929602880759438,0.37931034482758297
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988597491448113,-0.3169339216212369,0.9484476207602525,0.9988597491448113,0.09499397283578076,0.09482758620689574
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9874572405929299,-0.7787184064700359,0.6273736075296508,0.9874572405929299,0.060035835288118206,0.06034482758620638
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7673888255416188,0.6212441708444476,0.7836170494519595,0.7673888255416188,0.17186960296542914,0.18103448275861914
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9999999999999994,-0.26237485370395625,0.9649660284921059,0.9999999999999994,0.24607726508443672,0.24999999999999786
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5610034207525653,0.2222902299746025,-0.9749805401431552,0.5610034207525653,0.06499627743913228,0.07758620689655106
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.20353477765108313,-0.6830722332233631,-0.730350822686774,0.20353477765108313,0.8024487796327926,0.8103448275862
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8819840364880269,0.11663857247234125,0.9931744274857333,0.8819840364880269,0.9352298139452748,0.9224137931034404
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3044469783352336,0.4667517725399337,-0.8843883665171257,0.3044469783352336,0.732062629728795,0.7241379310344765
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.22120866590649932,-0.9978973917964407,0.06481354369158553,0.22120866590649932,0.9228704715428586,0.9310344827586127
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.34150513112884817,-0.979364619661254,-0.20210131557158992,0.34150513112884817,0.9965804351884661,0.9913793103448191
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05701254275940704,0.28687729110488874,-0.9579673375686257,0.05701254275940704,0.4707498286694502,0.48275862068965103
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.5055286475911316,0.49137931034482335
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8511972633979471,-0.9890144798201947,0.14781866832707322,0.8511972633979471,0.5289455126636728,0.5172413793103404
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4600912200684148,-0.8486418471361801,-0.5289678773699705,0.4600912200684148,0.8943113005433307,0.9051724137930957
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5518814139110602,0.6289976490794454,-0.7774072018270289,0.5518814139110602,0.9046767747820532,0.9051724137930957
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7343215507411627,-0.8321837215678599,0.5545000032078148,0.7343215507411627,0.6197097036967608,0.6206896551724085
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0769669327251995,-0.64936868549059,-0.7604737407065568,0.0769669327251995,0.9673784672614665,0.9655172413793021
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8107183580387681,0.3000896124053661,-0.9539110149937452,0.8107183580387681,0.18894777809773405,0.1982758620689638
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.923603192702394,0.8097524859106028,-0.586771600847893,0.923603192702394,0.014539739214222247,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7046750285062711,-0.6258588571353199,-0.7799363377515317,0.7046750285062711,0.8754702230748999,0.8706896551724064
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.049600912200684126,0.6143382701770799,-0.7890427680397516,0.049600912200684126,0.8950376527771542,0.9051724137930957
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5393386545039905,0.9655115778457666,-0.26036012184237944,0.5393386545039905,0.938804639735668,0.9310344827586127
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11345496009122001,-0.5732258395378326,0.8193974230409484,0.11345496009122001,0.33324500120849354,0.32758620689654894
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5205245153933863,0.7792602374623473,0.6267004725625521,0.5205245153933863,0.4406462365970508,0.4482758620689617
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8061573546180155,0.5079788854101965,-0.861369521156521,0.8061573546180155,0.32257963704006676,0.31896551724137656
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7348916761687567,-0.8160410382128038,0.5779939653253909,0.7348916761687567,0.07997685787312137,0.09482758620689574
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.04389965792474342,0.8114387871591106,-0.5844374172601817,0.04389965792474342,0.9087532244191878,0.9224137931034404
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.20866590649942976,-0.8460423584054321,-0.5331156795516093,0.20866590649942976,0.38153026564033055,0.3879310344827553
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8551881413911055,-0.9400885969340179,0.34093024200652805,0.8551881413911055,0.010938798396788352,0.017241379310344678
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5610034207525653,0.2222902299746025,-0.9749805401431552,0.5610034207525653,0.31073822985463684,0.31896551724137656
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10547320410490302,-0.8465791695075612,0.5322628201893195,0.10547320410490302,0.9787275520999534,0.9913793103448191
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.080957810718358,-0.787226175560205,-0.6166643726638125,0.080957810718358,0.01923614619557827,0.008620689655172339
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8797035347776506,0.0028795846458195555,0.9999958539875391,0.8797035347776506,0.9352875481756404,0.9224137931034404
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2445838084378562,-0.33082738312602833,0.9436912856299904,0.2445838084378562,0.08285171736264513,0.0862068965517234
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.030216647662485732,0.9982027013683132,0.059928014993008774,0.030216647662485732,0.9953276206471137,0.9827586206896467
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5228050171037626,0.8455046881174656,0.5339679975161314,0.5228050171037626,0.2650063458142058,0.26724137931034253
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9224629418472059,0.8418720414135582,-0.5396771867386725,0.9224629418472059,0.3872916303255355,0.3965517241379276
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.46864310148232585,-0.9915891173067992,-0.12942574102056578,0.46864310148232585,0.9959990829384079,0.9999999999999915
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4076396807297603,0.9992640304528014,0.03835879877189862,0.4076396807297603,0.9348538145808869,0.9310344827586127
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9241733181299882,0.7926990975004898,-0.6096131074886014,0.9241733181299882,0.44658846076953784,0.4396551724137893
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.33181299885974896,-0.7724479132336609,-0.6350781222345506,0.33181299885974896,0.07865141921047722,0.06896551724137871
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2810718358038767,0.9965096294107889,0.08347789223244712,0.2810718358038767,0.4356568640483436,0.4396551724137893
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.899087799315849,0.8260669736675047,0.5635719608140651,0.899087799315849,0.6580172544346882,0.6724137931034425
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.20467502850627128,-0.7235789982884572,-0.6902415759977611,0.20467502850627128,0.4999007001989697,0.508620689655168
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.016533637400228042,0.7356879874175131,0.6773205926070529,0.016533637400228042,0.05208086463587017,0.06034482758620638
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8283922462941843,-0.547110040700363,-0.837060692760595,0.8283922462941843,0.9038963980805854,0.913793103448268
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7086659064994295,-0.7680407714138422,-0.6404009474118776,0.7086659064994295,0.3112222114686799,0.31896551724137656
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7029646522234888,-0.5569536923776731,-0.8305435476523048,0.7029646522234888,0.8530775702755475,0.8448275862068894
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9190421892816415,0.9214437407174674,-0.38851181795744716,0.9190421892816415,0.7508615290997064,0.7499999999999936
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36545039908779914,-0.54554223032119,0.8380833341238696,0.36545039908779914,0.6167358748673923,0.6293103448275809
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.36374002280501694,-0.6151331062711847,0.7884232756388941,0.36374002280501694,0.6675096368349624,0.6724137931034425
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8540478905359175,-0.9579879364124995,0.2868084965410215,0.8540478905359175,0.6857330704767972,0.6810344827586149
