f_1,f_2,f_3,f_4,f_5,e_1,e_2,e_3,e_4,t,y,y_obs
0.0,0.0,1.0,1.0,1.0,1.0,0.6402508551881411,0.5618464949146109,0.8272415101723113,0.6402508551881411,0.44601699241029596,0.431034482758617
0.0,1.0,1.0,1.0,0.0,1.0,0.882554161915621,0.14489905052134414,0.989446443804824,0.882554161915621,0.9305696064053428,0.9224137931034404
1.0,1.0,1.0,0.0,1.0,1.0,0.5313568985176736,0.9908078722893324,0.13527660629053986,0.5313568985176736,0.5712226112466974,0.5775862068965467
0.0,0.0,0.0,0.0,0.0,1.0,0.8204104903078673,-0.17885249708590853,-0.9838758988236956,0.8204104903078673,0.9340175451325223,0.9224137931034404
1.0,0.0,1.0,0.0,1.0,1.0,0.1733181299885974,0.6881030011185887,-0.725613023485378,0.1733181299885974,0.6107311662046008,0.6120689655172361
0.0,0.0,1.0,0.0,0.0,1.0,0.2816419612314708,0.9984840924017455,0.05504105032303234,0.2816419612314708,0.7454289832778139,0.7499999999999936
0.0,1.0,1.0,0.0,0.0,1.0,0.7702394526795892,0.726256718697276,0.6874235801505982,0.7702394526795892,0.3836434036679153,0.37931034482758297
0.0,1.0,0.0,1.0,0.0,1.0,0.9988597491448113,-0.3169339216212369,0.9484476207602525,0.9988597491448113,0.0842122752242691,0.09482758620689574
0.0,0.0,1.0,0.0,1.0,1.0,0.9874572405929299,-0.7787184064700359,0.6273736075296508,0.9874572405929299,0.07332459057243068,0.06034482758620638
1.0,0.0,1.0,0.0,0.0,1.0,0.7673888255416188,0.6212441708444476,0.7836170494519595,0.7673888255416188,0.19414084065111714,0.18103448275861914
0.0,0.0,0.0,1.0,0.0,1.0,0.9999999999999994,-0.26237485370395625,0.9649660284921059,0.9999999999999994,0.23779846532019655,0.24999999999999786
0.0,0.0,0.0,0.0,1.0,1.0,0.5610034207525653,0.2222902299746025,-0.9749805401431552,0.5610034207525653,0.07134338705984822,0.07758620689655106
0.0,1.0,0.0,0.0,1.0,1.0,0.20353477765108313,-0.6830722332233631,-0.730350822686774,0.20353477765108313,0.8033658536659979,0.8103448275862
0.0,1.0,1.0,1.0,0.0,1.0,0.8819840364880269,0.11663857247234125,0.9931744274857333,0.8819840364880269,0.9324230302177016,0.9224137931034404
1.0,1.0,1.0,0.0,1.0,1.0,0.22120866590649932,-0.9978973917964407,0.06481354369158553,0.22120866590649932,0.9225339254875415,0.9310344827586127
0.0,0.0,0.0,1.0,1.0,1.0,0.34150513112884817,-0.979364619661254,-0.20210131557158992,0.34150513112884817,0.9889977381434386,0.9913793103448191
1.0,1.0,1.0,0.0,1.0,1.0,0.05701254275940704,0.28687729110488874,-0.9579673375686257,0.05701254275940704,0.47866740257056295,0.48275862068965103
1.0,0.0,1.0,0.0,0.0,1.0,0.4526795895096919,-0.5994636985365448,-0.8004019453605086,0.4526795895096919,0.4902539960919224,0.49137931034482335
1.0,0.0,0.0,1.0,0.0,1.0,0.8511972633979471,-0.9890144798201947,0.14781866832707322,0.8511972633979471,0.5146314162941166,0.5172413793103404
1.0,0.0,0.0,0.0,0.0,1.0,0.7343215507411627,-0.8321837215678599,0.5545000032078148,0.7343215507411627,0.6088604609248929,0.6206896551724085
1.0,0.0,1.0,0.0,0.0,1.0,0.8107183580387681,0.3000896124053661,-0.9539110149937452,0.8107183580387681,0.20636298875542167,0.1982758620689638
1.0,1.0,1.0,1.0,1.0,1.0,0.923603192702394,0.8097524859106028,-0.586771600847893,0.923603192702394,0.007287744602773885,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.049600912200684126,0.6143382701770799,-0.7890427680397516,0.049600912200684126,0.9111232794840542,0.9051724137930957
1.0,1.0,1.0,0.0,0.0,1.0,0.5393386545039905,0.9655115778457666,-0.26036012184237944,0.5393386545039905,0.9229952909126137,0.9310344827586127
0.0,0.0,1.0,1.0,0.0,1.0,0.5205245153933863,0.7792602374623473,0.6267004725625521,0.5205245153933863,0.4614766626514465,0.4482758620689617
1.0,1.0,0.0,1.0,1.0,1.0,0.7348916761687567,-0.8160410382128038,0.5779939653253909,0.7348916761687567,0.0946773680743497,0.09482758620689574
0.0,0.0,1.0,0.0,0.0,1.0,0.04389965792474342,0.8114387871591106,-0.5844374172601817,0.04389965792474342,0.9118635514094756,0.9224137931034404
0.0,0.0,1.0,0.0,1.0,1.0,0.20866590649942976,-0.8460423584054321,-0.5331156795516093,0.20866590649942976,0.3925382143342332,0.3879310344827553
1.0,1.0,0.0,0.0,1.0,1.0,0.5610034207525653,0.2222902299746025,-0.9749805401431552,0.5610034207525653,0.3123058764714003,0.31896551724137656
0.0,0.0,1.0,1.0,1.0,1.0,0.10547320410490302,-0.8465791695075612,0.5322628201893195,0.10547320410490302,0.9899250988615944,0.9913793103448191
1.0,1.0,1.0,0.0,1.0,1.0,0.8797035347776506,0.0028795846458195555,0.9999958539875391,0.8797035347776506,0.9365687426137123,0.9224137931034404
1.0,0.0,1.0,0.0,1.0,1.0,0.2445838084378562,-0.33082738312602833,0.9436912856299904,0.2445838084378562,0.0825431941418488,0.0862068965517234
0.0,1.0,0.0,1.0,0.0,1.0,0.030216647662485732,0.9982027013683132,0.059928014993008774,0.030216647662485732,0.9933785173238963,0.9827586206896467
0.0,0.0,1.0,1.0,1.0,1.0,0.5228050171037626,0.8455046881174656,0.5339679975161314,0.5228050171037626,0.2635466677900541,0.26724137931034253
0.0,0.0,0.0,1.0,1.0,1.0,0.46864310148232585,-0.9915891173067992,-0.12942574102056578,0.46864310148232585,0.9986258298671985,0.9999999999999915
1.0,1.0,1.0,0.0,0.0,1.0,0.4076396807297603,0.9992640304528014,0.03835879877189862,0.4076396807297603,0.9291938951867769,0.9310344827586127
0.0,1.0,1.0,0.0,0.0,1.0,0.33181299885974896,-0.7724479132336609,-0.6350781222345506,0.33181299885974896,0.08384797224607608,0.06896551724137871
0.0,1.0,0.0,0.0,0.0,1.0,0.2810718358038767,0.9965096294107889,0.08347789223244712,0.2810718358038767,0.4508704162566147,0.4396551724137893
0.0,0.0,0.0,0.0,0.0,1.0,0.899087799315849,0.8260669736675047,0.5635719608140651,0.899087799315849,0.6651239306663932,0.6724137931034425
1.0,0.0,1.0,0.0,0.0,1.0,0.20467502850627128,-0.7235789982884572,-0.6902415759977611,0.20467502850627128,0.5207450477946526,0.508620689655168
1.0,1.0,1.0,1.0,1.0,1.0,0.016533637400228042,0.7356879874175131,0.6773205926070529,0.016533637400228042,0.07268899596188584,0.06034482758620638
0.0,0.0,1.0,0.0,0.0,1.0,0.8283922462941843,-0.547110040700363,-0.837060692760595,0.8283922462941843,0.9114242402766414,0.913793103448268
0.0,1.0,0.0,0.0,1.0,1.0,0.7029646522234888,-0.5569536923776731,-0.8305435476523048,0.7029646522234888,0.8472944567108761,0.8448275862068894
1.0,0.0,0.0,0.0,0.0,1.0,0.9190421892816415,0.9214437407174674,-0.38851181795744716,0.9190421892816415,0.7471043470791573,0.7499999999999936
0.0,1.0,0.0,1.0,0.0,1.0,0.36545039908779914,-0.54554223032119,0.8380833341238696,0.36545039908779914,0.6364407319262746,0.6293103448275809
1.0,1.0,0.0,1.0,0.0,1.0,0.36374002280501694,-0.6151331062711847,0.7884232756388941,0.36374002280501694,0.6670694757887269,0.6724137931034425
0.0,1.0,0.0,0.0,1.0,1.0,0.8540478905359175,-0.9579879364124995,0.2868084965410215,0.8540478905359175,0.6725776058707448,0.6810344827586149
1.0,0.0,1.0,1.0,1.0,1.0,0.30729760547320395,0.3363920099142595,-0.9417220479875391,0.30729760547320395,0.48564413237188553,0.4999999999999957
1.0,0.0,0.0,0.0,1.0,1.0,0.45324971493728594,-0.6220335357315394,-0.7829906004706058,0.45324971493728594,0.685141752780527,0.6810344827586149
1.0,1.0,1.0,0.0,1.0,1.0,0.8540478905359175,-0.9579879364124995,0.2868084965410215,0.8540478905359175,0.9832587201521196,0.9741379310344744
0.0,1.0,0.0,0.0,0.0,1.0,0.30729760547320395,0.3363920099142595,-0.9417220479875391,0.30729760547320395,0.4388594392339813,0.4396551724137893
1.0,0.0,0.0,0.0,0.0,1.0,0.14424173318129982,0.8009626480497476,0.5987143195457549,0.14424173318129982,0.5193453786250859,0.5172413793103404
0.0,1.0,1.0,0.0,1.0,1.0,0.02850627137970352,0.9894360357215178,0.1449701045584476,0.02850627137970352,0.969898042628237,0.9655172413793021
0.0,0.0,0.0,0.0,1.0,1.0,0.0011402508551881408,0.05698166189844158,0.9983752251570006,0.0011402508551881408,0.478704990558681,0.49137931034482335
1.0,1.0,1.0,0.0,0.0,1.0,0.534777651083238,0.9993754305605912,-0.03533763987356047,0.534777651083238,0.9291054280347485,0.9224137931034404
0.0,0.0,0.0,1.0,1.0,1.0,0.11573546180159629,-0.47627388402587606,0.8792969847525386,0.11573546180159629,0.7441582823031976,0.7499999999999936
1.0,0.0,1.0,1.0,1.0,1.0,0.8865450399087794,0.3381541828121081,0.9410907228565561,0.8865450399087794,0.9816382511083136,0.9827586206896467
0.0,1.0,1.0,1.0,1.0,1.0,0.8916761687571261,0.5658891475813983,0.8244813355374386,0.8916761687571261,0.8131046050586779,0.8103448275862
0.0,0.0,0.0,0.0,0.0,1.0,0.8956670467502846,0.7180908474454315,0.6959493766180858,0.8956670467502846,0.6592863863786924,0.6724137931034425
0.0,0.0,0.0,1.0,0.0,1.0,0.34492588369441257,-0.9994730448628024,-0.03245970721801008,0.34492588369441257,0.06895444964131082,0.06896551724137871
0.0,1.0,1.0,0.0,0.0,1.0,0.5644241733181297,0.05310023081214848,-0.9985891875479609,0.5644241733181297,0.20971097469199035,0.20689655172413615
0.0,0.0,0.0,0.0,0.0,1.0,0.3175598631698972,-0.16921180865812158,-0.9855797095165095,0.3175598631698972,0.9116950429258008,0.913793103448268
1.0,1.0,1.0,0.0,1.0,1.0,0.37628278221208644,-0.035409407216396335,0.9993728903070084,0.37628278221208644,0.9227297286250955,0.913793103448268
1.0,0.0,0.0,0.0,0.0,1.0,0.712656784492588,-0.8797423564221478,-0.4754507191253437,0.712656784492588,0.6172126303283556,0.6120689655172361
0.0,1.0,1.0,0.0,0.0,1.0,0.9920182440136825,-0.6167209035847815,0.7871818894522223,0.9920182440136825,0.44347889854475325,0.4396551724137893
0.0,1.0,0.0,1.0,1.0,1.0,0.5917901938426451,-0.9675065868465947,-0.2528458115303731,0.5917901938426451,0.7934279542948512,0.7931034482758552
1.0,0.0,1.0,0.0,0.0,1.0,0.9190421892816415,0.9214437407174674,-0.38851181795744716,0.9190421892816415,0.038498510897410715,0.034482758620689356
0.0,0.0,1.0,0.0,1.0,1.0,0.2098061573546179,-0.8750455474703509,-0.4840405869886466,0.2098061573546179,0.39146956164437713,0.3879310344827553
0.0,1.0,0.0,1.0,0.0,1.0,0.3836944127708094,0.3289247258477543,0.9443561429492476,0.3836944127708094,0.6254955480886013,0.6120689655172361
1.0,1.0,0.0,0.0,1.0,1.0,0.008551881413911055,0.41468269067827956,0.9099660796160602,0.008551881413911055,0.19624867499408757,0.1982758620689638
0.0,1.0,1.0,1.0,1.0,1.0,0.23603192702394515,-0.6923741383475208,0.7215386701678075,0.23603192702394515,0.9188625000197026,0.913793103448268
0.0,1.0,1.0,0.0,0.0,1.0,0.24002280501710363,-0.5356103641923396,0.8444652377509385,0.24002280501710363,0.09683794146894066,0.09482758620689574
1.0,1.0,1.0,0.0,1.0,1.0,0.3757126567844924,-0.06387955787899133,0.9979576153751143,0.3757126567844924,0.9278436759470643,0.939655172413785
1.0,0.0,0.0,0.0,1.0,1.0,0.5484606613454958,0.7521382852679841,-0.6590053109301447,0.5484606613454958,0.9642236269980234,0.9655172413793021
0.0,0.0,1.0,0.0,0.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.8543047891074458,0.8448275862068894
0.0,0.0,0.0,0.0,0.0,1.0,0.45553021664766224,-0.707081391253612,-0.7071321702078449,0.45553021664766224,0.9338686576693548,0.9224137931034404
0.0,0.0,1.0,1.0,0.0,1.0,0.2177879133409349,-0.9943683441497668,-0.1059792251002551,0.2177879133409349,0.08322376076642098,0.0862068965517234
1.0,1.0,0.0,1.0,1.0,1.0,0.9874572405929299,-0.7787184064700359,0.6273736075296508,0.9874572405929299,0.024763380733693052,0.034482758620689356
0.0,1.0,0.0,1.0,1.0,1.0,0.5193842645381981,0.7422836805932144,0.6700857687826172,0.5193842645381981,0.6061843913665027,0.6034482758620638
1.0,0.0,0.0,1.0,1.0,1.0,0.24857468643101469,-0.13720214633100083,0.9905430687467185,0.24857468643101469,0.7935370074369454,0.7931034482758552
1.0,0.0,0.0,0.0,1.0,1.0,0.11630558722919036,-0.4510183013866436,0.8925147011754521,0.11630558722919036,0.13389724773185002,0.1293103448275851
0.0,0.0,1.0,0.0,0.0,1.0,0.850057012542759,-0.9958305073549115,0.09122280757167718,0.850057012542759,0.6352293390099369,0.6293103448275809
0.0,0.0,0.0,1.0,0.0,1.0,0.6003420752565561,-0.9852489572876589,0.17112712281687195,0.6003420752565561,0.08679167147129149,0.07758620689655106
0.0,1.0,1.0,1.0,1.0,1.0,0.5598631698973772,0.27748506989709115,-0.9607299495613774,0.5598631698973772,0.6821065476983723,0.6724137931034425
0.0,1.0,0.0,0.0,1.0,1.0,0.11003420752565558,-0.7043272021980879,0.7098754765758668,0.11003420752565558,0.6070212902762252,0.6206896551724085
0.0,0.0,0.0,0.0,0.0,1.0,0.3084378563283921,0.28218456129843045,-0.9593601374691428,0.3084378563283921,0.8672657809326765,0.8793103448275786
0.0,0.0,0.0,0.0,1.0,1.0,0.36374002280501694,-0.6151331062711847,0.7884232756388941,0.36374002280501694,0.5102485020325102,0.5172413793103404
0.0,0.0,1.0,0.0,0.0,1.0,0.687571265678449,0.17800225030515365,-0.9840300802751415,0.687571265678449,0.9878968702424928,0.9827586206896467
0.0,0.0,1.0,1.0,0.0,1.0,0.28050171037628263,0.9937254500472337,0.11184690397334422,0.28050171037628263,0.3735382834836193,0.37931034482758297
0.0,1.0,1.0,1.0,0.0,1.0,0.1448118586088939,0.8177020374444202,0.5756417097112092,0.1448118586088939,0.5297066273635495,0.5172413793103404
0.0,0.0,0.0,1.0,1.0,1.0,0.9657924743443552,-0.9190778033156689,-0.3940761239309539,0.9657924743443552,0.9764270212374762,0.9741379310344744
0.0,1.0,1.0,0.0,0.0,1.0,0.32041049030786756,-0.30749679510870875,-0.9515491164400675,0.32041049030786756,0.08460869223309707,0.07758620689655106
0.0,0.0,0.0,1.0,1.0,1.0,0.5404789053591788,0.9491070864887978,-0.3149535495541301,0.5404789053591788,0.0650352825619468,0.06896551724137871
1.0,0.0,0.0,0.0,1.0,1.0,0.11630558722919036,-0.4510183013866436,0.8925147011754521,0.11630558722919036,0.13389724773185002,0.14655172413792977
1.0,1.0,1.0,1.0,1.0,1.0,0.004561003420752563,0.22607860843537422,0.9741090610439495,0.004561003420752563,0.18087388578186192,0.18103448275861914
0.0,0.0,0.0,1.0,0.0,1.0,0.4076396807297603,0.9992640304528014,0.03835879877189862,0.4076396807297603,0.7578986438031862,0.7586206896551659
1.0,1.0,1.0,0.0,1.0,1.0,0.17217787913340926,0.7283316246463288,-0.6852248131380234,0.17217787913340926,0.4511575719469949,0.4482758620689617
0.0,1.0,1.0,1.0,0.0,1.0,0.2554161915621435,0.2030178391907934,0.9791750389845021,0.2554161915621435,0.670448436966901,0.6724137931034425
1.0,1.0,1.0,1.0,0.0,1.0,0.21322690992018234,-0.9446635783178313,-0.32804073497014147,0.21322690992018234,0.9922290208152675,0.9999999999999915
0.0,0.0,0.0,0.0,0.0,1.0,0.46522234891676145,-0.9550916321085744,-0.2963106043937339,0.46522234891676145,0.9087228835956801,0.913793103448268
0.0,1.0,1.0,0.0,1.0,1.0,0.3757126567844924,-0.06387955787899133,0.9979576153751143,0.3757126567844924,0.7795344336874414,0.784482758620683
1.0,0.0,1.0,0.0,1.0,1.0,0.6590649942987454,0.9994398264965404,0.033466897265294344,0.6590649942987454,0.5109228462613414,0.4999999999999957
0.0,1.0,1.0,0.0,0.0,1.0,0.9019384264538194,0.8977452935479469,0.44051491224759975,0.9019384264538194,0.44322941485621065,0.4482758620689617
0.0,1.0,0.0,1.0,1.0,1.0,0.9184720638540474,0.9321429034549257,-0.36209060680804883,0.9184720638540474,0.30673571631473967,0.31896551724137656
0.0,1.0,0.0,1.0,1.0,1.0,0.23717217787913328,-0.6501347137154382,0.75981896134681,0.23717217787913328,0.9681612297713873,0.9741379310344744
0.0,0.0,0.0,0.0,1.0,1.0,0.2810718358038767,0.9965096294107889,0.08347789223244712,0.2810718358038767,0.20219127143321058,0.20689655172413615
0.0,0.0,0.0,1.0,0.0,1.0,0.5889395667046747,-0.9217791148335941,-0.3877154413440296,0.5889395667046747,0.2459396831136354,0.24999999999999786
0.0,0.0,0.0,1.0,1.0,1.0,0.883124287343215,0.17304179048723037,0.9849144829603093,0.883124287343215,0.452775370007771,0.456896551724134
1.0,1.0,0.0,1.0,1.0,1.0,0.883124287343215,0.17304179048723037,0.9849144829603093,0.883124287343215,0.06775477259569213,0.06034482758620638
0.0,1.0,0.0,1.0,1.0,1.0,0.7388825541619153,-0.6852771145298927,0.7282824152082654,0.7388825541619153,0.932768673981648,0.939655172413785
0.0,1.0,1.0,1.0,0.0,1.0,0.11687571265678443,-0.4253962427072446,0.9050072025628076,0.11687571265678443,0.6358836854347155,0.6379310344827531
0.0,1.0,0.0,1.0,1.0,1.0,0.6202964652223486,-0.39043428846553796,0.920630798089228,0.6202964652223486,0.9155014913491926,0.9224137931034404
1.0,0.0,0.0,0.0,1.0,1.0,0.6277080957810716,-0.0305170081720341,0.9995342476434854,0.6277080957810716,0.08083159796367523,0.09482758620689574
0.0,0.0,0.0,0.0,1.0,1.0,0.36716077537058134,-0.471963979977384,0.8816178319452864,0.36716077537058134,0.514548229989201,0.4999999999999957
0.0,0.0,1.0,0.0,0.0,1.0,0.445267958950969,-0.26889863974700906,-0.9631684803512875,0.445267958950969,0.9608525974974444,0.9741379310344744
0.0,1.0,0.0,0.0,1.0,1.0,0.5438996579247432,0.881651722484211,-0.47190066776878326,0.5438996579247432,0.9111180300357592,0.913793103448268
0.0,1.0,0.0,1.0,1.0,1.0,0.6550741163055869,0.9729741456187702,0.23091407916674223,0.6550741163055869,0.44662773155676017,0.456896551724134
0.0,1.0,1.0,1.0,0.0,1.0,0.30501710376282765,0.44135494185376073,-0.8973326112993237,0.30501710376282765,0.38506749719715394,0.3706896551724106
1.0,0.0,1.0,1.0,1.0,1.0,0.7542759407069551,0.014684664453722403,0.9998921745017719,0.7542759407069551,0.9782004546347542,0.9741379310344744
1.0,0.0,0.0,0.0,0.0,1.0,0.9179019384264533,0.9420846511627138,-0.3353751780374152,0.9179019384264533,0.7468377229019381,0.7413793103448212
1.0,1.0,0.0,0.0,1.0,1.0,0.5798175598631696,-0.6567825823135504,-0.7540799954710007,0.5798175598631696,0.4855790923203789,0.4999999999999957
1.0,0.0,1.0,1.0,1.0,1.0,0.7673888255416188,0.6212441708444476,0.7836170494519595,0.7673888255416188,0.9766927634409459,0.9827586206896467
1.0,0.0,1.0,0.0,0.0,1.0,0.07639680729760544,-0.6274295274606627,-0.7786733513293553,0.07639680729760544,0.4748657540560434,0.48275862068965103
0.0,0.0,1.0,0.0,0.0,1.0,0.6915621436716074,-0.020586539700065278,-0.9997880747354302,0.6915621436716074,0.9823822293346032,0.9913793103448191
1.0,1.0,1.0,1.0,0.0,1.0,0.20809578107183568,-0.8305035493930605,-0.557013334172108,0.20809578107183568,0.9769325046826988,0.9655172413793021
0.0,0.0,1.0,1.0,1.0,1.0,0.6670467502850623,0.9339041852833373,-0.3575233876409568,0.6670467502850623,0.06041290763853005,0.06034482758620638
1.0,0.0,1.0,0.0,1.0,1.0,0.7719498289623713,0.7823186280266459,0.6228784506165763,0.7719498289623713,0.3499430014326807,0.3620689655172383
0.0,0.0,0.0,0.0,1.0,1.0,0.9503990877993154,-0.3857905798928956,-0.9225863799481885,0.9503990877993154,0.14980539596441186,0.14655172413792977
0.0,0.0,1.0,1.0,0.0,1.0,0.4116305587229188,0.9870392926516405,-0.1604787673237471,0.4116305587229188,0.439908821019023,0.431034482758617
0.0,0.0,0.0,0.0,1.0,1.0,0.3135689851767387,0.029509724470871614,-0.9995644932477612,0.3135689851767387,0.08228505494841443,0.0862068965517234
0.0,1.0,0.0,0.0,1.0,1.0,0.5872291904218925,-0.885293903647472,-0.46503193886508526,0.5872291904218925,0.7672732916588973,0.7586206896551659
1.0,0.0,0.0,1.0,0.0,1.0,0.38768529076396785,0.5095903498415977,0.8604171519375459,0.38768529076396785,0.5319570887826762,0.5172413793103404
0.0,0.0,0.0,0.0,1.0,1.0,0.6385404789053588,0.4891347107332941,0.8722082519420786,0.6385404789053588,0.41877709534062885,0.431034482758617
1.0,1.0,0.0,0.0,0.0,1.0,0.5324971493728617,0.9969063184266067,0.07859893307869248,0.5324971493728617,0.08786284384040129,0.07758620689655106
1.0,0.0,1.0,0.0,1.0,1.0,0.9521094640820976,-0.4631830640679903,-0.886262629901875,0.9521094640820976,0.3165276849196635,0.31034482758620424
0.0,0.0,1.0,1.0,0.0,1.0,0.2291904218928163,-0.8942933455203651,0.44748118637322903,0.2291904218928163,0.09817619511205125,0.09482758620689574
0.0,0.0,0.0,1.0,1.0,1.0,0.17787913340934997,0.5062417857089948,-0.862391589941697,0.17787913340934997,0.26655078424251266,0.2586206896551702
0.0,0.0,1.0,1.0,1.0,1.0,0.20866590649942976,-0.8460423584054321,-0.5331156795516093,0.20866590649942976,0.7911100536059102,0.7931034482758552
0.0,1.0,1.0,1.0,1.0,1.0,0.9937286202964647,-0.5472302575404165,0.8369821056822239,0.9937286202964647,0.9104937847554062,0.9224137931034404
0.0,1.0,1.0,0.0,0.0,1.0,0.5872291904218925,-0.885293903647472,-0.46503193886508526,0.5872291904218925,0.20469589358154397,0.1982758620689638
0.0,0.0,0.0,1.0,0.0,1.0,0.639680729760547,0.538039852677653,0.842919401206669,0.639680729760547,0.45489510167515534,0.4482758620689617
0.0,1.0,1.0,0.0,1.0,1.0,0.7879133409350053,0.992102768765606,-0.1254276532811568,0.7879133409350053,0.9858289850414749,0.9913793103448191
1.0,0.0,0.0,0.0,0.0,1.0,0.7348916761687567,-0.8160410382128038,0.5779939653253909,0.7348916761687567,0.6093261588021396,0.6034482758620638
1.0,0.0,0.0,0.0,0.0,1.0,0.3135689851767387,0.029509724470871614,-0.9995644932477612,0.3135689851767387,0.5571129357244001,0.5517241379310297
