label,t,f_up_0,f_up_1,f_up_2,f_up_3,f_up_4,f_up_5,f_up_6,f_up_7,f_down_0,f_down_1,f_down_2,f_down_3,f_down_4,f_down_5,f_down_6,f_down_7
1,0.16744167441674415,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.16358163581635815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2811528115281153,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
1,0.17219172191721918,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1,0.15962159621596217,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.15263152631526314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.3126531265312653,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0.09374093740937409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13949139491394913,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0.03102031020310203,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1,0.08175081750817507,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0.0985509855098551,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
0,0.11637116371163711,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.3378733787337873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.14030140301403013,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0.13517135171351713,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3259832598325983,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.1014310143101431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.36091360913609133,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0.35041350413504135,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
1,0.11360113601136011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.008290082900829008,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0.02107021070210702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2113121131211312,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.08099080990809908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.17177171771717717,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,0.26267262672626723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1036310363103631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.001870018700187002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.24385243852438523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.06122061220612206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,0.32385323853238535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.16022160221602216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.38482384823848237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.18813188131881317,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.26103261032610325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.14749147491474915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.39587395873958736,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0,0.01067010670106701,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.1039410394103941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0.37640376403764036,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0.057970579705797054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.15558155581555816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.023310233102331022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.16011160111601117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.3774637746377464,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0.32454324543245433,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0.16180161801618015,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0.3671036710367104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1889718897188972,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.16790167901679018,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.27075270752707525,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0.03038030380303803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.1893218932189322,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.37188371883718835,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.041780417804178044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.11247112471124711,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.10708107081070811,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.05372053720537205,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0.2811628116281163,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,0.3093730937309373,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0.18162181621816217,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0.14199141991419914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.16935169351693516,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.3917639176391764,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.36916369163691637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0.1840118401184012,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.2964429644296443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.2722927229272293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.046300463004630046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.008620086200862008,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.29471294712947127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.053790537905379056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.029700297002970028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.05212052120521205,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0.35064350643506437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.07562075620756208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2928929289292893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.39022390223902237,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.13586135861358614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.023070230702307022,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.3732037320373204,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.03411034110341103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.17750177501775016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1048810488104881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.35832358323583235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.23991239912399123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.3674536745367454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.23512235122351224,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,0.27489274892748927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.16528165281652815,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,0.18018180181801818,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0.2737227372273723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.056100561005610054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16582165821658215,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.24658246582465823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.08268082680826808,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.10344103441034411,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.06947069470694707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.3132231322313223,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0.18078180781807818,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.33548335483354835,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.24008240082400822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2845928459284593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0974109741097411,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.07721077210772108,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
0,0.23160231602316023,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,0.1843318433184332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3233332333323333,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0.3939539395393954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.2156321563215632,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.39177391773917736,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0.0923809238092381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.16989169891698916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.3352433524335243,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0.33036330363303634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.38269382693826937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.13642136421364212,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0.11152111521115211,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.07031070310703107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.11000110001100011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.23878238782387823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3962339623396234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.21268212682126822,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0.2864928649286493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2750627506275063,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0.07090070900709007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3151131511315113,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.05706057060570605,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0.23550235502355024,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.09692096920969209,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0.17928179281792817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2979929799297993,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.19484194841948418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25302253022530224,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.11216112161121611,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,0.3226632266322663,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,0.07614076140761407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2760827608276083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.22756227562275622,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0.1998419984199842,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0.08398083980839809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.3739637396373964,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.018310183101831017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12086120861208612,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0.2073820738207382,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1,0.10824108241082411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.2015220152201522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.28727287272872726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.16441164411644116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.23145231452314521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.17854178541785418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.17312173121731217,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0
0,0.35994359943599435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3949039490394904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.17233172331723318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.22765227652276523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.29188291882918826,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0.15687156871568717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.3867338673386734,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0.018970189701897018,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.17862178621786218,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.2064020640206402,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1,0.06658066580665807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3280632806328063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.03281032810328103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.02895028950289503,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.10908109081090811,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.016680166801668016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.08177081770817708,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0.05364053640536405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.039250392503925036,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6.000060000600006e-05,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
1,0.16069160691606915,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0.09051090510905109,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0.39543395433954337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.33617336173361734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.38301383013830137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.17695176951769517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.39095390953909537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.14161141611416114,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0.01136011360113601,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.35234352343523434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3544635446354463,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0.34867348673486737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.18151181511815118,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0.22294222942229422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.26326263262632627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.36470364703647035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.048400484004840046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.3084330843308433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3405734057340573,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0.22023220232202323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.03230032300323003,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,0.32051320513205134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.033350333503335036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.3282432824328243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.31889318893188934,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.05061050610506105,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.13883138831388314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.06184061840618406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.1075510755107551,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.1058210582105821,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.26481264812648125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.26726267262672626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3898838988389884,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.15840158401584015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.04393043930439304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0.16905169051690516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0.2009020090200902,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0.030010300103001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11291112911129111,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.18143181431814318,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0.05920059200592006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.3931839318393184,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
0,0.3865538655386554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3289232892328923,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0.32197321973219734,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.17612176121761217,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0.28508285082850826,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0.02004020040200402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.27447274472744726,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0.04413044130441304,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0.3736237362373624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.07697076970769708,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0.35647356473564734,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0.2616526165261653,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0.2720127201272013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25008250082500827,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,0.3860138601386014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.05096050960509605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.025030250302503023,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.05063050630506305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.2777227772277723,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.17461174611746116,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.26948269482694825,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
1,0.18626186261862618,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0.3699336993369934,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.3730437304373044,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.13531135311353112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.3827638276382764,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
1,0.3071730717307173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0033800338003380035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.10406104061040611,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0.032170321703217035,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0.23090230902309022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13245132451324512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.06935069350693507,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0.36102361023610235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.03079030790307903,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,0.35336353363533635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.1816318163181632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.35053350533505334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.04225042250422504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.08827088270882709,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
1,0.3133131331313313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.1964219642196422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.34112341123411233,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0.1843618436184362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.37392373923739236,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0.38431384313843137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.18548185481854818,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,0.05603056030560306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.2701027010270103,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.27675276752767525,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
0,0.3221732217322173,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.28149281492814926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3270432704327043,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.2754027540275403,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0.03745037450374503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.2575525755257553,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0.24478244782447825,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0.3035030350303503,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0.28177281772817725,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1,0.11451114511145111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.3298332983329833,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1,0.27221272212722125,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0,0.1043510435104351,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.07292072920729208,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
1,0.03413034130341303,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0.17085170851708517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.034290342903429034,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0.13003130031300314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.03946039460394604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.3087030870308703,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0.3218332183321833,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0.15410154101541015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.23308233082330823,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.2089020890208902,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.10823108231082311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3230932309323093,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0.35434354343543434,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,0.06765067650676507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2865928659286593,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0.3196931969319693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3401034010340103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.24869248692486925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.3068330683306833,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,0.24671246712467124,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
0,0.05443054430544305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.3501735017350173,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0.2080920809208092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.3710437104371044,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.22903229032290323,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0.06517065170651706,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.3066030660306603,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.19096190961909618,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0.17569175691756916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14601146011460114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2923429234292343,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0.12937129371293712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02124021240212402,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.16823168231682317,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0.07221072210722107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.2966129661296613,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.36341363413634137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.23433234332343322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2818828188281883,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.1836318363183632,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2158521585215852,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1,0.35587355873558735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.10518105181051811,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,0.35281352813528133,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
